time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_coef,rt_soc_l1_prev,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
248400.0,68,0.0505068317993651,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,982393.0467677256,8677.355809999863,0.05543225330171397,-8677.355809999863,-0.05543225330171397,156539.83544146415,0.0,0.0,0.0505068317993651,0.05335192419861057,0.002846427815694288,0.05,0.0,-0.00492542150234887,2.0,0.05088921344743613,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4139999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7700766.433400003,106613.22095000185,-106613.22095000185,-1924339.820853153,-37935.865140000824,37935.865140000824,0.5,0.7966480851173401,0.5,0.5,7966481.0,263.0341796875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-97491296.0,0.0,0.0,-0.0,-0.0,247491296.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
252000.0,69,0.030392969824573263,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,987643.9173677261,5250.8706000004895,0.03354335070809486,-5250.8706000004895,-0.03354335070809486,156539.83544146415,0.0,0.0,0.030392969824573263,0.054927114640371366,0.0030169879227164983,0.05,0.0,-0.0031503808835215974,2.0,0.05335192419861057,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4199999.999999999,-59999.999999999534,59999.999999999534,0.0,0.0,-0.0,0.0,0.0,-0.0,7824512.080400003,123745.64699999988,-123745.64699999988,-1982834.5972531524,-58494.77639999939,58494.77639999939,0.5,0.7950729131698608,0.5,0.5,7950729.0,262.51409912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-86936448.0,0.0,0.0,-0.0,-0.0,236936448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
255600.0,70,0.03772195248533508,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,993950.2724677266,6306.35510000051,0.04028594435541413,-6306.35510000051,-0.04028594435541413,156539.83544146415,0.0,0.0,0.03772195248533508,0.05620911057541089,0.0031594641116787685,0.05,0.0,-0.002563991870079052,2.0,0.054927114640371366,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4259999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,7942980.304900002,118468.22449999861,-118468.22449999861,-2034996.4666531517,-52161.86939999927,52161.86939999927,0.5,0.793790876865387,0.5,0.5,7937909.0,262.0908203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-50223056.0,0.0,0.0,-0.0,-0.0,200223056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
259200.0,71,0.06140305364641696,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1003927.9667277262,9977.694259999553,0.06373901078828315,-9977.694259999553,-0.06373901078828315,156539.83544146415,0.0,0.0,0.06140305364641696,0.057377089146343985,0.0032921303589075047,0.05,0.0,-0.002335957141866185,2.0,0.05620911057541089,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4319999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8043091.833600005,100111.5287000034,-100111.5287000034,-2065130.301093152,-30133.834440000355,30133.834440000355,0.5,0.7926229238510132,0.5,0.5,7926229.0,261.7051696777344,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-92536840.0,0.0,0.0,-0.0,-0.0,242536832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
262800.0,72,0.03482691499328055,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1009674.2829277262,5746.316200000001,0.03670833167669168,-5746.316200000001,-0.03670833167669168,156539.83544146415,0.0,0.0,0.03482691499328055,0.05831779748804955,0.0034009655038571584,0.05,0.0,-0.0018814166834111301,2.0,0.057377089146343985,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4379999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8164360.252600009,121268.41900000349,-121268.41900000349,-2120652.403893153,-55522.10280000116,55522.10280000116,0.5,0.7916821837425232,0.5,0.5,7916822.0,261.3945617675781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-84778608.0,0.0,0.0,-0.0,-0.0,234778608.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
266400.0,73,0.04017442536901865,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1016196.4219877264,6522.1390600001905,0.041664404728718726,-6522.1390600001905,-0.041664404728718726,156539.83544146415,0.0,0.0,0.04017442536901865,0.05906278716789959,0.003488412828040604,0.05,0.0,-0.0014899793597000777,2.0,0.05831779748804955,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4439999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8281749.557300009,117389.30470000021,-117389.30470000021,-2171519.5695331544,-50867.165640001185,50867.165640001185,0.5,0.7909371852874756,0.5,0.5,7909372.0,261.1485900878906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78121608.0,0.0,0.0,-0.0,-0.0,228121600.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
270000.0,74,0.04459832129895614,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1023384.2613777262,7187.839389999863,0.045916998505391,-7187.839389999863,-0.045916998505391,156539.83544146415,0.0,0.0,0.04459832129895614,0.05972212577111702,0.0035667323066211195,0.05,0.0,-0.0013186772064348595,2.0,0.05906278716789959,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4499999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8395810.360350007,114060.80304999836,-114060.80304999836,-2218392.533193155,-46872.96366000082,46872.96366000082,0.5,0.790277898311615,0.5,0.5,7902778.5,260.930908203125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66885804.0,0.0,0.0,-0.0,-0.0,216885808.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
273600.0,75,0.051963935580749694,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1031695.6808077265,8311.419430000242,0.053094596698411496,-8311.419430000242,-0.053094596698411496,156539.83544146415,0.0,0.0,0.051963935580749694,0.06028745632994792,0.0036345773907353776,0.05,0.0,-0.001130661117661802,2.0,0.05972212577111702,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4559999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8504253.263200013,108442.90285000578,-108442.90285000578,-2258524.0166131537,-40131.48341999855,40131.48341999855,0.5,0.7897125482559204,0.5,0.5,7897125.5,260.7442321777344,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66639968.0,0.0,0.0,-0.0,-0.0,216639968.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
277200.0,76,0.05242304071850797,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1040031.6840677266,8336.003260000143,0.053251641899912903,-8336.003260000143,-0.053251641899912903,156539.83544146415,0.0,0.0,0.05242304071850797,0.060701756920650385,0.003684703293253727,0.05,0.0,-0.000828601181404931,2.0,0.06028745632994792,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4619999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8612573.246900005,108319.9836999923,-108319.9836999923,-2298507.997053153,-39983.98043999914,39983.98043999914,0.5,0.7892982363700867,0.5,0.5,7892982.5,260.6074523925781,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-53866140.0,0.0,0.0,-0.0,-0.0,203866144.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
280800.0,77,0.060770301109774855,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1049645.070127726,9613.386059999466,0.061411755243567095,-9613.386059999466,-0.061411755243567095,156539.83544146415,0.0,0.0,0.060770301109774855,0.061022483987546505,0.0037237435520103696,0.05,0.0,-0.0006414541337922408,2.0,0.060701756920650385,-91284.87142773018,0.0,-0.0,-562748.6943513927,0.0,-0.0,-4679999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8714506.316600008,101933.06970000267,-101933.06970000267,-2330827.6806931514,-32319.683639998548,32319.683639998548,0.5,0.7889775037765503,0.5,0.5,7889775.0,260.5015563964844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-72915048.0,0.0,0.0,-0.0,-0.0,222915040.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
284400.0,78,0.06293389869219293,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1059584.6699146454,9939.599786919309,0.06349565756785328,-9939.599786919309,-0.06349565756785328,156539.83544146415,0.0,0.0,0.06293389869219293,0.06130336342537668,0.003758102367263811,0.05,0.0,-0.0005617588756603453,2.0,0.061022483987546505,-91284.87142773018,0.0,-0.0,-564342.3403849065,-1593.6460335138254,1593.6460335138254,-4739999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8825963.839900004,111457.52329999581,-111457.52329999581,-2370751.9581727176,-39924.27747956617,39924.27747956617,0.5,0.7886966466903687,0.5,0.5,7886966.5,260.4088134765625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-68701112.0,0.0,0.0,-14158392.0,-14158392.0,232859504.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
288000.0,79,0.12483867765191142,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1078854.7733252798,19270.103410634445,0.12310031728530996,-19270.103410634445,-0.12310031728530996,156539.83544146415,0.0,0.0,0.12483867765191142,0.060434183242075945,0.003652290504136813,0.05,0.0,0.0017383603666014658,2.0,0.06130336342537668,-91284.87142773018,0.0,-0.0,-573310.9501996452,-8968.609814738738,8968.609814738738,-4799999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,8942393.591550006,116429.75165000185,-116429.75165000185,-2398942.996597344,-28191.03842462646,28191.03842462646,0.5,0.7895658016204834,0.5,0.5,7895658.0,260.69580078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-16422123.0,0.0,0.0,-62175568.0,-62175568.0,228597696.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
291600.0,80,0.21302262999456228,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1111203.837750971,32349.064425691264,0.20665068628992994,-32349.064425691264,-0.20665068628992994,156539.83544146415,0.0,0.0,0.21302262999456228,0.05724821138975977,0.0032773577073266207,0.05,0.0,0.0063719437046323435,2.0,0.060434183242075945,-91284.87142773018,0.0,-0.0,-593162.3508344592,-19851.400634813937,19851.400634813937,-4859999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9056692.437700009,114298.84615000337,-114298.84615000337,-2401041.3776868386,-2098.3810894945636,2098.3810894945636,0.5,0.7927517890930176,0.5,0.5,7927518.0,261.7477111816406,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,30093664.0,0.0,0.0,-100199096.0,-100199096.0,220105440.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
295200.0,81,0.17915683894412807,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1137650.9527188863,26447.11496791523,0.16894814596764254,-26447.11496791523,-0.16894814596764254,156539.83544146415,0.0,0.0,0.17915683894412807,0.05214386490151701,0.0027189826468676575,0.05,0.0,0.010208692976485523,2.0,0.05724821138975977,-91284.87142773018,0.0,-0.0,-620820.780687934,-27658.429853474838,27658.429853474838,-4919999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9166745.153800001,110052.7160999924,-110052.7160999924,-2396988.5489654485,4052.828721390106,-4052.828721390106,0.5,0.7978561520576477,0.5,0.5,7978561.5,263.43304443359375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,26473032.0,0.0,0.0,-123208088.0,-123208088.0,246735056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
298800.0,82,0.23183031255354444,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1172139.3396179436,34488.38689905731,0.22031699983454853,-34488.38689905731,-0.22031699983454853,156539.83544146415,0.0,0.0,0.23183031255354444,0.046387208542019054,0.0021517731163207656,0.05,1.0,0.011513312718995916,2.0,0.05214386490151701,-91284.87142773018,0.0,-0.0,-652830.174856172,-32009.394168237923,32009.394168237923,-4979999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9290112.683049994,123367.52924999222,-123367.52924999222,-2393858.297148153,3130.251817295328,-3130.251817295328,0.5,0.8036127686500549,0.5,0.5,8036128.0,265.3337707519531,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,65855956.0,0.0,0.0,-133882672.0,-133882672.0,218026704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
302400.0,83,0.15507475413486804,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1194691.7168131492,22552.37719520554,0.14406797561531026,-22552.37719520554,-0.14406797561531026,156539.83544146415,0.0,0.0,0.15507475413486804,0.040883819282240164,0.0016714866791028727,0.05,1.0,0.01100677851955778,2.0,0.046387208542019054,-91284.87142773018,0.0,-0.0,-685594.0205974956,-32763.84574132366,32763.84574132366,-5039999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9399126.03885,109013.35580000654,-109013.35580000654,-2387555.430011623,6302.8671365301125,-6302.8671365301125,0.5,0.8091161847114563,0.5,0.5,8091162.0,267.1508483886719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,30231058.0,0.0,0.0,-127616760.0,-127616760.0,247385696.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
306000.0,84,0.2421536049900171,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1230999.993495449,36308.276682299795,0.23194272933726673,-36308.276682299795,-0.23194272933726673,156539.83544146415,0.0,0.0,0.2421536049900171,0.03577838145586498,0.0012800925796013832,0.05,1.0,0.010210875652750362,2.0,0.040883819282240164,-91284.87142773018,0.0,-0.0,-715004.0263936626,-29410.00579616695,29410.00579616695,-5099999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9522818.889049994,123692.8501999937,-123692.8501999937,-2385529.997733157,2025.4322784659453,-2025.4322784659453,0.5,0.8142216205596924,0.5,0.5,8142216.0,268.8365173339844,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,53969304.0,0.0,0.0,-105475480.0,-105475480.0,201506176.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
309600.0,85,0.14977623414137328,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1253096.6410640876,22096.64756863867,0.14115670625513974,-22096.64756863867,-0.14115670625513974,156539.83544146415,0.0,0.0,0.14977623414137328,0.03146861751274821,0.0009902738881636434,0.05,1.0,0.008619527886233547,2.0,0.03577838145586498,-91284.87142773018,0.0,-0.0,-737513.7330459312,-22509.70665226865,22509.70665226865,-5159999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9623571.978499996,100753.08945000172,-100753.08945000172,-2381676.73296225,3853.26477090735,-3853.26477090735,0.5,0.8185313940048218,0.5,0.5,8185314.0,270.259521484375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-925179.9375,0.0,0.0,-71129656.0,-71129656.0,222054832.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
313200.0,86,0.17242673370483527,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1279343.0749131644,26246.43384907674,0.16766616481394744,-26246.43384907674,-0.16766616481394744,156539.83544146415,0.0,0.0,0.17242673370483527,0.029088333067304295,0.0008461311206344285,0.05,1.0,0.0047605688908878285,2.0,0.03146861751274821,-91284.87142773018,0.0,-0.0,-750693.6738952718,-13179.940849340637,13179.940849340637,-5219999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9734599.39519999,111027.41669999436,-111027.41669999436,-2393277.7749638325,-11601.042001582682,11601.042001582682,0.5,0.8209116458892822,0.5,0.5,8209116.5,271.04541015625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-55003508.0,0.0,0.0,-30031948.0,-30031948.0,235035456.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
316800.0,87,0.07697546616297132,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1291650.8776366329,12307.802723468514,0.0786240939167899,-12307.802723468514,-0.0786240939167899,156539.83544146415,0.0,0.0,0.07697546616297132,0.029912646944213583,0.0008947664472091703,0.05,1.0,-0.0016486277538185767,2.0,0.029088333067304295,-91284.87142773018,0.0,-0.0,-754844.637090606,-4150.963195334189,4150.963195334189,-5279999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9852117.123949988,117517.72874999791,-117517.72874999791,-2434336.73779503,-41058.96283119777,41058.96283119777,0.5,0.8200873732566833,0.5,0.5,8200873.5,270.77325439453125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-85149640.0,0.0,0.0,-0.0,-0.0,235149648.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
320400.0,88,0.03565598225330869,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1298135.913556634,6485.035920001101,0.041427384293029286,-6485.035920001101,-0.041427384293029286,156539.83544146415,0.0,0.0,0.03565598225330869,0.03279834796407388,0.0010757316291724692,0.05,1.0,-0.005771402039720597,2.0,0.029912646944213583,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5339999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,9969691.94434998,117574.82039999217,-117574.82039999217,-2485426.5222750283,-51089.78447999805,51089.78447999805,0.5,0.8172016739845276,0.5,0.5,8172016.5,269.8204650878906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-75508328.0,0.0,0.0,-0.0,-0.0,225508320.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
324000.0,89,0.0411990399167876,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1305585.0807866328,7449.167229998857,0.04758640003032562,-7449.167229998857,-0.04758640003032562,156539.83544146415,0.0,0.0,0.0411990399167876,0.03599202802084289,0.00129542608105314,0.05,1.0,-0.006387360113538021,2.0,0.03279834796407388,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5399999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10082446.108199986,112754.16385000572,-112754.16385000572,-2530731.5188950305,-45304.9966200022,45304.9966200022,0.5,0.8140079975128174,0.5,0.5,8140079.5,268.7659912109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-80612192.0,0.0,0.0,-0.0,-0.0,230612192.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
327600.0,90,0.037213223247118135,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1312523.8613566328,6938.780569999944,0.044325973324499904,-6938.780569999944,-0.044325973324499904,156539.83544146415,0.0,0.0,0.037213223247118135,0.03954840305953378,0.0015640761845593406,0.05,1.0,-0.007112750077381769,2.0,0.03599202802084289,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5459999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10197752.205349984,115306.09714999795,-115306.09714999795,-2579098.835475031,-48367.31658000033,48367.31658000033,0.5,0.8104515671730042,0.5,0.5,8104516.0,267.59173583984375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-87318448.0,0.0,0.0,-0.0,-0.0,237318448.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
331200.0,91,0.03225096036096165,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1318792.0166366328,6268.1552800000645,0.04004191816302217,-6268.1552800000645,-0.04004191816302217,156539.83544146415,0.0,0.0,0.03225096036096165,0.043443881960564035,0.001887370879803421,0.05,1.0,-0.007790957802060516,2.0,0.03954840305953378,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5519999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10316411.428949976,118659.22359999269,-118659.22359999269,-2631489.9037950304,-52391.06831999961,52391.06831999961,0.5,0.8065561056137085,0.5,0.5,8065561.0,266.3055419921875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-90071784.0,0.0,0.0,-0.0,-0.0,240071776.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
334800.0,92,0.030711531671809546,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1324784.8385866326,5992.8219499997795,0.03828304746264225,-5992.8219499997795,-0.03828304746264225,156539.83544146415,0.0,0.0,0.030711531671809546,0.04722963985598039,0.002230638880925611,0.05,1.0,-0.007571515790832706,2.0,0.043443881960564035,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5579999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10436447.319199977,120035.8902500011,-120035.8902500011,-2685532.9720950318,-54043.06830000132,54043.06830000132,0.5,0.8027703762054443,0.5,0.5,8027703.5,265.0555725097656,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66836248.0,0.0,0.0,-0.0,-0.0,216836256.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
338400.0,93,0.04647361323224798,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1333101.213696633,8316.375110000372,0.053126254327194325,-8316.375110000372,-0.053126254327194325,156539.83544146415,0.0,0.0,0.04647361323224798,0.05055596040345356,0.002555905132315564,0.05,0.0,-0.006652641094946343,2.0,0.04722963985598039,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5639999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10544865.443649976,108418.12444999814,-108418.12444999814,-2725634.7214350295,-40101.74933999777,40101.74933999777,0.5,0.7994440197944641,0.5,0.5,7994440.5,263.9573059082031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-78204648.0,0.0,0.0,-0.0,-0.0,228204656.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
342000.0,94,0.040114692615482145,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,1340280.7486666334,7179.534970000386,0.04586394862210694,-7179.534970000386,-0.04586394862210694,156539.83544146415,0.0,0.0,0.040114692615482145,0.053430588406765955,0.0028548277774932324,0.05,0.0,-0.005749256006624792,2.0,0.05055596040345356,-91284.87142773018,0.0,-0.0,-754844.637090606,0.0,-0.0,-5699999.999999999,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,10658967.768799974,114102.32514999807,-114102.32514999807,-2772557.511615027,-46922.79017999768,46922.79017999768,0.5,0.7965694069862366,0.5,0.5,7965694.0,263.0081787109375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-92763304.0,0.0,0.0,-0.0,-0.0,242763296.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
